,Unnamed: 0.1,Unnamed: 0,simplified_text,flesch_reading_ease,flesch_kincaid_grade,smog,gunning_fog,automated_readability_index,coleman_liau_index,lix,rix,first_order_coherence,second_order_coherence,dependency_distance_mean,dependency_distance_std,prop_adjacent_dependency_relation_mean,prop_adjacent_dependency_relation_std,token_length_mean,token_length_median,token_length_std,sentence_length_mean,sentence_length_median,sentence_length_std,syllables_per_token_mean,syllables_per_token_median,syllables_per_token_std,n_tokens,n_unique_tokens,proportion_unique_tokens,n_characters,n_sentences,section_number,section_title,section_chapter,section_text,score
1182,1182,1182,"When a family member is very sick, taking care of them involves directly helping them, providing emotional support, or finding someone else to help them. A person can help their sick family member in person, or by being there for them in a hospital or hospice. Taking care of a sick loved one can be very stressful, and sometimes the caregiver might need a short break. It's important to remember that benefits shouldn't be taken away if the caregiver needs a few days off. Each situation should be looked at individually. 

Sometimes the caregiver and the sick family member might live far apart, but they can still provide support from a distance. If it's clear that the caregiver is not providing care or support as described, they might lose their benefits. This rule applies whether they live near the sick family member or not.",74.66571120689657,7.3477155172413795,8.472884824447931,9.18103448275862,9.330982758620692,9.65544827586207,39.50431034482759,3.875,0.8424572348594666,0.8133346935113271,2.708550216233874,0.4591622223701823,0.4058633562006875,0.0431119993169815,4.606896551724138,4.0,2.3350302419193127,18.125,19.5,4.960783708246107,1.3448275862068966,1.0,0.5916582231593716,145,83,0.5724137931034483,690,8,24.13.4,Second entitlement condition: Care or support of seriously ill family member,Chapter 24 - Benefits for the self-employed,"Care or support of a seriously ill family member includes (EIR 1(5)):\n\ndirectly providing or participating in the care of the family member; \nproviding psychological and emotional support to the family member; or\narranging for care of the family member by a third party care provider\n\nThe individual may provide direct or indirect care or support to the family member. For example, the claimant may simply spend time each day with the seriously ill family member in the home, a hospice or a medical facility.\n Any period during which an individual is claiming this type of benefit is a time of great personal stress and the claimant may require a short break from providing care or support for the seriously ill family member in order to deal with this stress. Therefore benefits should not be denied where the claimant does not actually deliver care for a few days. A reasonable approach should be taken and each case should be decided on its own merit.\n There will be situations where the claimant resides in a different geographical area than the seriously ill family member and may arrange for the delivery of care or may provide psychological and emotional support from wherever he or she resides. The legislation provides the opportunity to respond to these situations.\n In any situation where it becomes apparent that the claimant is not providing care or support, based on the definition above, the claimant would be disentitled from benefits (section 24.6.1 of the Digest). This would apply whether the claimant is in the same geographical area as the seriously ill family member or not (EIA 152.062(1).",0.9613863
1183,1183,1183,"Compassionate care benefits are available for up to 52 weeks to people who are eligible. This helps them take care of a family member who is very ill and could pass away within 26 weeks. The 52-week period starts when a doctor provides a medical certificate confirming the family member's illness, and when a family member asks for these benefits. The weeks of benefits don't have to be used all at once and can be used at different times throughout the 52 weeks. As long as the medical proof shows that the care recipient is seriously ill, the benefits can be paid out when needed.",68.79247169811323,8.930830188679245,11.979248473330829,13.008301886792452,9.831792452830186,8.598113207547165,37.237735849056605,3.4,0.8125852197408676,0.7721238732337952,2.8814285714285712,0.4390495558267373,0.4482142857142857,0.0582895851500201,4.386792452830188,4.0,2.389326717816411,21.2,22.0,3.655133376499413,1.3773584905660377,1.0,0.7580116764754969,106,64,0.6037735849056604,478,5,24.13.5,Compassionate care window,Chapter 24 - Benefits for the self-employed,"Compassionate care benefits are available within a 52-week window to eligible claimants to provide care or support to a seriously ill family member with a significant risk of death within 26 weeks (EIA 152.06(3)(b)(iii)). This 52-week window during which the 26 weeks of compassionate care benefits may be paid is determined by both the issuance of a medical certificate and a first request for these benefits by a family member of the seriously ill care recipient. \n The weeks of compassionate care benefits do not have to be paid consecutively and can be paid intermittently over the 52-week period in a manner that is most convenient for the claimant, provided the required medical proof supports the care recipient's serious illness during the weeks claimed.",0.9996412
1184,1184,1184,"Paragraph 152.06(3)(a) of the Employment Insurance Act says that compassionate care benefits can start from the week when either the first valid medical certificate is issued and sent to the Commission, or from the day a doctor or nurse practitioner certifies the patient's medical condition (if the claim is made before the certificate is issued).

In some cases, people may delay asking for these benefits because they are busy taking care of a very sick family member. In these situations, the government can be understanding and may allow the benefits to start from an earlier date if requested and approved.

When it comes to determining when the 52-week benefit period starts, it is based on the date of the first valid medical certificate that meets the legal requirements. However, if a later certificate shows an earlier date, it won't change when the benefits start if all benefits have been paid, the start date is already set, or the situation isn't covered by any regulations.

This rule ensures that benefits already paid to someone for looking after the same sick family member won't be affected by a later certificate showing an earlier date.

If a medical certificate is changed or updated from a previous one, the claim might be reviewed but must follow the compassionate care legislation.",47.69859728506791,14.44955397543633,15.532846611407376,18.60142210730446,17.05322559793148,11.598190045248865,56.45830639948287,7.857142857142857,0.888639509677887,0.8863543272018433,3.229304297852685,0.6388901999360479,0.4207630407227181,0.0354735263600479,4.819004524886878,4.0,2.7757516457843536,31.571428571428573,29.0,10.991648035240768,1.502262443438914,1.0,0.8853990811681454,221,117,0.5294117647058824,1096,7,24.13.5.1,Start of compassionate care window ,Chapter 24 - Benefits for the self-employed,"Paragraph 152.06(3)(a) of the Employment Insurance Act states that compassionate care benefits can be paid in the period that begins in the week in which either of the following falls:\n\nthe day of issuance of the first valid medical certificate which is filed with the Commission; or\nin the case of a claim that is made before the day the certificate is issued, the day from which the medical doctor or nurse practitioner certifies the patient's medical condition.\n\nBased on the nature of compassionate care benefits, there may be occasions where individuals delay in making a claim for benefits. When a claimant is prevented from making a claim because of providing care or support to a seriously ill family member, a lenient approach will be applied, keeping in mind the provisions of the compassionate care legislation (section 3.3.5 of the Digest). Therefore, if a request is made asking the Commission to consider that the claim was made at an earlier date, and this request is approved, the period could begin at that earlier day (Chapter 3 of the Digest).\n The first medical certificate submitted that meets the requirements of the legislation determines the start of the 52-week window. A subsequent medical certificate that indicates an earlier date will not be accepted to change the start of the window when (EIA 152.06(5)):\n\nall benefits in relation to that claim have already been paid at the time the certificate is filed with the Commission; or\nthe start of the 52-week window has already been determined regarding the seriously ill family member, and the certificate would have the effect of moving the beginning of that period to an earlier date; or \nthe claim is made in any other circumstances set out in the Regulations (at present there is no Regulation defining any other circumstances)\n\nThis provision will ensure that a subsequent certificate submitted will not impact compassionate care benefits already paid to another eligible claimant for the same seriously ill family member.\n There may be rare cases where a medical certificate is received with an amendment to the information provided on a previous medical certificate. As in any other situation where amended information is received, the claim may be reconsidered, keeping in mind the provisions of the compassionate care legislation.",0.99786526
1185,1185,1185,"When you need time off work to take care of a seriously ill family member and you have a medical certificate from a doctor or nurse practitioner, the time frame for your leave starts either from the date of your family member's examination if the doctor confirms that they are very sick and might pass away within the next 26 weeks and need help from family members; or from the date when the doctor confirms that these conditions existed in the past.",8.0537804878049,32.507073170731715,,36.21463414634146,40.53524390243903,10.01219512195122,94.1951219512195,10.0,,,3.965116279069768,0.0,0.4302325581395348,0.0,4.451219512195122,4.0,2.181700159499636,82.0,82.0,0.0,1.3658536585365857,1.0,0.7888273965266452,82,54,0.6585365853658537,370,1,24.13.5.2,Medical certificate issued before compassionate care benefits are claimed,Chapter 24 - Benefits for the self-employed,"Where the medical certificate is issued before the compassionate care benefit claim is made, the 52-week window starts with either:\n\nthe date of examination of the seriously ill family member where the doctor or nurse practitioner certifies that the two conditions exist: \n\nthe patient has a serious medical condition with a significant risk of death within the next 26 weeks; and, \nthe patient requires the care or support of one or more family members; or\n\nthe date which the medical doctor or nurse practitioner attests that the two conditions applied at an earlier period of time",0.9982761
1186,1186,1186,"When you need time off to take care of a seriously ill family member and need compassionate care benefits, a medical certificate is required. This certificate is issued by a medical doctor or nurse practitioner. The 52-week period for claiming benefits starts from one of the following dates:

1. The date the medical certificate is signed.
2. The date of the medical examination of the ill family member when the doctor certifies that the patient has a serious medical condition, is at significant risk of passing away within 26 weeks, and needs care from family members.
3. The date when the doctor confirms that these conditions existed earlier.

If you need benefits for weeks before the medical certificate is signed, the information that the family member met the conditions earlier should be included. This date could be from the last medical examination or an earlier date when the conditions were present, as documented in the medical records, rather than the date of the signature.",50.73395340236687,11.43099852071006,14.554592549557764,16.02396449704142,11.818535502958582,11.12023668639053,47.16050295857988,5.5,0.8021968858582633,0.7777580320835114,3.091647787913268,0.802463094370212,0.4695984513708972,0.0624354583161409,4.816568047337278,4.0,2.738411418585704,21.125,20.0,10.457503287113994,1.5917159763313609,1.0,0.9633165171582828,169,87,0.514792899408284,832,8,24.13.5.3,Medical certificate issued after compassionate care benefits are claimed,Chapter 24 - Benefits for the self-employed,"Where the medical certificate is issued after compassionate care benefits are claimed, the 52-week window starts no earlier than:\n\nthe date the certificate is signed by the medical doctor or nurse practitioner; or\nthe date of examination of the seriously ill family member where the doctor or nurse practitioner certifies that the two conditions exist: the patient has a serious medical condition and a significant risk of death within the next 26 weeks and the patient requires the care or support of one or more family members; or\nthe date which the medical doctor or nurse practitioner attests that the two conditions applied at an earlier period of time\n\nWhere benefits are requested for weeks before the week of signature of the medical certificate, information that the conditions for compassionate care benefits applied to an earlier date may be present. This can be the date of the last medical examination or an earlier date on which the conditions applied, as indicated in the medical, rather than the date of signature.",0.99779
1187,1187,1187,"Legislation says that compassionate care benefits will stop being paid once certain events happen. These events include when the time for receiving benefits ends, when the maximum number of weeks allowed for benefits is reached, when 26 weeks of benefits have been received in total, when the ill family member doesn't need care anymore, or when 52 weeks have passed. If the ill family member passes away before the 52-week period is over, benefits will end that same week. If the family member gets better or the illness improves, benefits will stop once the caregiver is no longer needed. 

Sometimes, the ill family member's condition stays the same after 52 weeks or their illness comes back. In these cases, a new 52-week period with benefits can start with a new medical certificate, allowing another 26 weeks of benefits. But remember, a caregiver can only receive up to 26 weeks of benefits in a single period. If this maximum is reached, a new claim may be necessary.",64.24992973372781,9.545791420118343,12.38480682065935,13.420414201183434,11.010310650887575,10.111242603550297,41.83505917159764,4.375,0.8472772751535688,0.8016195495923361,2.9481397950934563,0.476273248120489,0.4149914513615886,0.029038623705062,4.644970414201183,4.0,2.272420476410536,21.125,18.5,10.067739319231505,1.4319526627218937,1.0,0.7515957604379463,169,91,0.5384615384615384,811,8,24.13.5.4,End of entitlement ,Chapter 24 - Benefits for the self-employed,"Legislation provides that no further compassionate care benefits can be paid after the end of the week when any of the following occur (EIA 152.06(3)(b)):\n\nthe benefit period has expired;\nthe maximum number of weeks of benefits payable on the claim has been reached;\nthe 26 weeks have been paid (either to one individual or shared); \nthe seriously ill family member no longer requires care or support; or,\nthe 52-week window has expired \n\nIn situations where the seriously ill family member dies before the 52-week window ends, compassionate care benefits would cease at the end of the week in which the seriously ill family member died. \n When the seriously ill family member recovers or the illness goes into remission, entitlement to compassionate caregiver benefits ceases at the end of the week in which the claimant is no longer required to provide care or support to the seriously ill family member.\n There will also be situations where the seriously ill family member remains in the same condition after the initial 52-week window or later experiences a recurrence of the illness. When this occurs, an additional medical certificate could open a new 52-week window during which compassionate care benefits may be paid for 26 weeks. However, it must be kept in mind that a claimant can only receive a maximum of 26 weeks of compassionate care benefits in a benefit period. If the maximum has been paid, a new claim may need to be established (section 24.3.0 of the Digest).",0.99836594
1188,1188,1188,"If a family member is very sick or hurt and needs someone to take care of them, their caregiver can get paid to help out. But if a family caregiver is already getting paid to take care of the sick family member, then other family members like parents cannot get paid for doing the same thing until the caregiver's benefits are used up or a year has passed. After that, if all the requirements are met, the caregiver benefits can start again.",71.72923694779116,10.127710843373496,8.841846274778883,12.512449799196787,12.321526104417671,7.996144578313251,42.12449799196787,4.0,0.9165262579917908,0.8478479385375977,3.212905020164094,0.6523190311846039,0.4058004604521084,0.0549015862823918,4.228915662650603,4.0,2.1189068630055523,27.666666666666668,25.0,12.39175353029407,1.2650602409638554,1.0,0.5168098937235474,83,53,0.6385542168674698,360,3,24.13.6,Access to family caregiver benefits,Chapter 24 - Benefits for the self-employed,"If a compassionate care window has been established, a window for family caregiver benefits can also be established for the same patient, and family caregiver benefits can be paid in respect of that critically ill or injured family member. \n However, once a family caregiver window is established, neither the parents, nor any other family member, can receive compassionate care benefits in relation to the critically ill patient, until all family caregiver benefits for that patient, are exhausted, or until the 52-week period has expired (EIA 152.061(10), EIA 152.062(8)). Compassionate care benefits may then become payable, provided all other qualifying and entitlement conditions for compassionate care benefits are met.",0.9939109
1190,1190,1190,"When you first apply for compassionate care benefits, you usually have to wait a week before you start receiving any money. But, if you were already paid for sick leave when you stopped working, this waiting period can be skipped. 

If you have more than one job and receive sick pay after leaving one of your jobs, you might not have to wait for that week before receiving compassionate care benefits.

If family members are sharing the benefits for taking care of the same sick family member, they only have to wait one time for that week of benefits, not each person separately. The first person who applies starts the waiting period, and the other family member can wait before they begin receiving benefits. 

If two family members apply for benefits at the same time for the same sick family member, they have to decide who will serve the waiting week. The other family member can start the benefits later.

If someone defers their waiting period, they must still serve it at some point before they get other benefits.

If the first family member who applies for benefits had their waiting period waived, the second family member applying in the same period will have to serve that waiting week, unless they also qualify for the waiver.",64.38984414278535,10.37852187028658,10.980518767755717,12.8991452991453,12.373117144293616,9.866968325791856,40.84514831573655,4.0,0.8908171281218529,0.9097013814108712,2.8609368019920094,0.583421665159741,0.3888285453657179,0.0295399310713368,4.570135746606335,4.0,1.963654935459578,24.55555555555556,22.0,7.776190314187863,1.3891402714932126,1.0,0.6540300982861413,221,93,0.420814479638009,1030,9,24.13.7.1,Waiting period,Chapter 24 - Benefits for the self-employed,"A one-week waiting period must be served when an initial benefit period is established and before compassionate care benefits can be paid (EIA 152.15). \n The waiting period may be waived if, after having ceased work, the claimant received sick leave pay from their employer (EIR 40(6)).When the claimant works for more than one employer, if they were paid sick leave pay after ceasing work from one of these employers and had an interruption of earnings for the same employer, the conditions have been met to waive the waiting period.\n When compassionate care benefits are shared between family members, only one waiting period must be served in relation to the same seriously ill family member and for each 52-week window. The first eligible person making a claim for benefits serves the waiting period and the other family member has their waiting period deferred (EIA 152.06(6)). \n Where two eligible family members make a claim for compassionate care benefits at the same time in relation to the same seriously ill family member, the claimants will be required to choose which one will serve the waiting period. The other family member may then have the waiting period deferred.\n If a waiting period is deferred, it must eventually be served before a person can receive other types of special benefits on the same claim.\n If the waiting period was waived for the first family member making a claim for benefits, the second family member establishing an initial benefit period for the same seriously ill family member within the same window, will be required to serve the waiting period, unless the latter also meets the conditions to have the waiting period waived.",0.9954631
1191,1191,1191,"If you have to temporarily leave Canada or if you move away from Canada, you can still get compassionate care benefits. These benefits are for when you need to take care of a severely ill family member who might pass away within 26 weeks. You can get these benefits even if your social insurance number has expired. While you're getting these benefits, you don't have to show that you're available to work, and you won't lose these benefits just because you're not in Canada (EIR 55.01(3)).",73.85203488372096,8.299651162790699,11.20814326018867,12.32093023255814,10.131627906976744,8.804651162790694,37.77906976744186,3.5,0.8302416006724039,0.8591700792312622,3.0581392339544515,0.4219053500619186,0.3891951345755693,0.0428606648660073,4.418604651162791,4.0,2.212360184934936,21.5,22.0,5.722761571129799,1.313953488372093,1.0,0.7031759829181794,86,58,0.6744186046511628,405,4,24.13.7.2,When out of Canada,Chapter 24 - Benefits for the self-employed,"A claimant who is outside Canada temporarily or permanently is entitled to compassionate care benefits for the purpose of providing care or support to a gravely ill family member with a significant risk of death within 26 weeks, unless their social insurance number has expired. A claimant receiving these benefits is not required to prove availability for work, and will not be disentitled for the sole reason of being out of the country (EIR 55.01(3)).",0.99868137
1192,1192,1192,"The rules in the Employment Insurance Act explain how a decision about someone's claim for benefits can be reconsidered. The Canada Employment Insurance Commission must figure out why the decision needs to be looked at again and then follow the rules set by the law. This is also true for when an appeal is made. 
The laws and guidelines for reconsidering a decision, changing a decision, and fixing mistakes are in Chapter 17 of the Digest. These rules apply to people who are self-employed and are applying for special benefits, just like they do for everyone else. 
But, the EI laws do not allow for changing the start date or end date of an agreement.",72.87841807909605,7.98,10.504223727775692,11.256497175141243,9.478587570621473,9.005423728813557,40.85310734463277,4.166666666666667,0.7530295014381408,0.7533153146505356,2.994240944240944,0.4289139976936675,0.4549111382444715,0.0484423627544792,4.47457627118644,4.0,2.543559045326856,19.666666666666668,20.0,4.678556282539399,1.347457627118644,1.0,0.6935186461886361,118,78,0.6610169491525424,541,6,24.14,Reconsideration amendment of a decision error correction and appeals,Chapter 24 - Benefits for the self-employed,"The Employment Insurance Act contains specific parameters for reconsidering a previous decision on a claim for benefits. It tells the Canada Employment Insurance Commission that it must determine the source or the issue prompting the reconsideration and, once determined, apply the legislative rules accordingly. This is also the case with respect to the receipt of an appeal.\n The legislation and principles covering the issues of reconsideration, amendment of a decision and error correction are found in Chapter 17 of the Digest and apply to self-employment special benefit claimants in the same manner as for all other claimants.\n However, there are no provisions in the EI Legislation to backdate the date an agreement was entered into or the date it was terminated.",0.9989489
1193,1193,1193,"Work-Sharing is a program that helps employees and employers during tough times. It follows certain rules found in the Employment Insurance Act (EIA) and Employment Insurance Regulations (EIR). These rules set up agreements and payment details. If a situation isn't covered by these rules, then the normal rules of the EIA apply. For example, if a worker is outside Canada, different rules apply. This means that Work-Sharing participants follow specific rules just like other employees in terms of benefits.",63.62138888888893,7.7391975308642,11.20814326018867,11.325925925925926,9.27703703703704,11.915555555555557,43.129629629629626,4.0,0.6689256012439728,0.6703445166349411,2.567474241158452,0.4498425503114726,0.5028682818156502,0.0528240958549364,5.08641975308642,5.0,2.597232767009836,13.5,14.5,3.2015621187164243,1.530864197530864,1.0,0.7711850709501933,81,56,0.691358024691358,430,6,25.1.0,Authority,Chapter 25 - Work-Sharing,"Work-Sharing is an adjustment program that operates under the authority of section 24 of the Employment Insurance Act (EIA), and sections 42 through 49 of the Employment Insurance Regulations (EIR). These regulations are specific in establishing and managing Work-Sharing agreements and the payment of Work-Sharing benefits.\nIn situations not specifically covered by the Work-Sharing provisions, the relevant sections of the EIA apply in the normal way. For example, there are no Work-Sharing provisions in the Act or Regulations with respect to claimants who are out of Canada. Therefore, the provisions of subsection 37(b) of the EIA and section 55 of the EIR apply to Work-Sharing participants, in the same way as for any other claimant.",0.99648064
1194,1194,1194,"Work-Sharing is a program that helps companies and employees during tough times by avoiding layoffs when business is slow because of reasons that the employer can't control. This program requires an agreement between the employer, employees, and a government organization called the Canada Employment Insurance Commission. It gives temporary support to eligible workers by providing them with EI benefits while they work fewer hours than usual because of an approved Work-Sharing agreement. The company aims to go back to normal business levels while employees work a reduced schedule.
In this program, when a company applies for Work-Sharing, they commit to reducing employees' work hours by 10% to 60% for a period of time. Workers agree to share the reduced workload equally to help prevent job cuts. The goal is for all employees in the program to go back to their regular hours by the end of the agreement.
This program helps companies keep their experienced staff and saves money that would otherwise be spent on hiring and training new employees when business picks up. For employees, it helps them keep their jobs and skills intact, as they would receive EI benefits for the days they are not working due to the Work-Sharing program.
Employers need to come up with a plan detailing what they will do during the Work-Sharing period to get back to normal business levels by the end of the agreement. This plan is part of the Work-Sharing agreement.
After a Work-Sharing agreement ends, the employer must wait a certain number of weeks before entering into a new agreement for the same group of employees.",61.594214628297394,10.423417266187052,11.855464076750408,13.295443645083934,12.44959232613909,10.757122302158272,51.58393285371703,6.583333333333333,0.8328604102134705,0.8446917474269867,2.847486212924663,0.3240496953836977,0.4743203360208365,0.0485919847773827,4.733812949640288,4.0,2.4541127997866994,23.166666666666668,26.0,6.605973727535471,1.4388489208633093,1.0,0.7057330279018387,278,135,0.4856115107913669,1348,12,25.1.1,Introduction,Chapter 25 - Work-Sharing,"Work-Sharing is designed to help employers and workers avoid layoffs when there is a temporary reduction in the normal level of business activity, due to factors beyond the employer's control. Work-Sharing requires an agreement between the employer, affected workers, and the Canada Employment Insurance Commission (the Commission). It provides income support in the form of EI benefits to eligible workers who temporarily work a reduced work week under an approved Work-Sharing agreement, while their employer attempts to return to normal levels of activity.\nWhen an employer applies for a Work-Sharing agreement, the employer must agree to aim for a reduction of between 10% and 60% in the employees' regular work schedule over the term of the agreement. Workers agree to work a reduced week and to share the available work equally over the term of the Work-Sharing agreement, to avoid layoffs. The goal is for all participating employees to return to normal working hours by the end of the term of the Work-Sharing agreement.\nThe program helps employers retain skilled employees and avoid the costly process of recruiting and training new employees when business returns to normal levels. It also helps employees maintain their skills and jobs by supplementing their wages with EI benefits for the days they are not working due to the Work-Sharing agreement.\nEmployers must develop a Recovery Plan to indicate what activities or measures they will be implementing during the Work-Sharing period that would result in a return to normal employment levels by the end of the agreement. The Recovery Plan forms part of, and is integral to, the Work-Sharing agreement.\nOnce a Work-Sharing agreement ends, the employer must serve a mandatory cooling-off period of a number of weeks equal to, or greater than, the period covered by the previous Work-Sharing agreement before entering a new Work-Sharing agreement involving the same work unit.",0.9985197
1195,1195,1195,"The Work-Sharing program helps the economy by offering special support during tough times. For instance, during the COVID-19 pandemic in March 2020, special measures were introduced to aid employers and workers facing economic difficulties. These measures allowed Work-Sharing agreements to last longer, up to 76 weeks, without the usual waiting period. These changes were in effect from March 15, 2020, to March 14, 2021. Similar help was provided in 2017 for the forestry and steel and aluminum industries in Canada.",64.3207073170732,8.362097560975613,11.20814326018867,11.438048780487804,11.181585365853657,12.87073170731707,50.54634146341464,5.6,0.8045846074819565,0.7900276780128479,2.804300356506239,0.4096443814965489,0.4492201426024955,0.0234263020585938,5.182926829268292,5.0,2.3742934701613705,16.4,16.0,2.870540018881465,1.4878048780487805,1.0,0.7026761117506308,82,59,0.7195121951219512,439,5,25.1.1.1,Work-Sharing temporary special measures,Chapter 25 - Work-Sharing,"The Work-Sharing program is also designed to be responsive to the needs of the economy. When appropriate, temporary special Work-Sharing measures, have been made available in response to emerging labour market challenges and to assist local employers affected by natural disasters or other emergencies.\nFor example, in March 2020, temporary special measures were announced to support employers and workers affected by the economic downturn resulting from COVID-19. These measures extend the duration of Work-Sharing agreements by an additional 38 weeks, for a total of 76 weeks. The mandatory waiting period is also waived so that employers with a recently expired agreement can immediately apply for a new one. These temporary special measures are in place from March 15, 2020 to March 14, 2021.\nSimilar measures were taken in 2017  in response to the downturn in business for the forestry and steel and aluminum  sectors in Canada.",0.9982578
1196,1196,1196,"The Commission handles requests for Employment Insurance (EI) benefits. They decide if a worker is eligible to receive benefits, figure out how much money they will get, and determine how many weeks the benefits will last. Each week, the Commission also decides if it's a week of Work-Sharing or regular/special benefits, calculates the payment amount, and sends the payment.",55.82945355191259,10.52360655737705,14.06817628641468,15.346448087431694,12.132240437158472,11.951475409836068,53.12021857923497,6.666666666666667,0.5417526513338089,0.6166256070137024,3.213194444444445,0.6555857161141017,0.4972222222222222,0.0888020409063654,4.967213114754099,4.0,2.5153118837660844,20.33333333333333,25.0,8.055363982396383,1.540983606557377,1.0,0.7803691957647151,61,45,0.7377049180327869,317,3,25.1.2,Applicability,Chapter 25 - Work-Sharing,"The Commission manages claims for EI benefits, including determining whether or not a worker qualifies to establish a claim, calculating the benefit rate and determining the number of entitlement weeks. On a week-by-week basis, the Commission also: \n\ndetermines whether a week is a week of Work-Sharing or a week of regular or special benefits\ncalculates the amount of benefits to be paid, and\nissues payment\n\n\n\nReport navigation\n\nPrevious part of report\nTable of contents Go to Table of contents\nNext part of report",0.97784746
1197,1197,1197,"A program officer from the Commission is in charge of checking the Work-Sharing application. They also oversee the Work-Sharing agreement once it's approved, acting as the main contact person for the employer. After reviewing the application, the program officer suggests to the authorized person what should happen next. Their suggestions are based on: 

- The employer's plan to bounce back
- How not approving the application would affect the community 
- Details about costs (like comparing Work-Sharing expenses to layoffs)
- An explanation of why they recommend approving or not approving the application, along with any other relevant information 

If someone is taken out of the Work-Sharing agreement, the program officer decides if the situation requires reviewing the whole agreement.",39.75625000000002,15.477500000000004,15.579741850924794,18.58,18.87540000000001,14.064,67.25,11.25,0.8864163756370544,0.8424288928508759,3.0420388346379394,0.7320030361011215,0.4611023922085303,0.0734384177818199,5.24,5.0,2.7839540226088504,31.25,17.5,25.301926804099327,1.6,1.0,0.8579044235810885,125,79,0.632,678,4,25.2.0,Recommendation and approval of agreement,Chapter 25 - Work-Sharing,"A program officer from the Commission is responsible for reviewing the Work-Sharing application. They are also responsible for overseeing the Work-Sharing agreement once it is approved; in other words, the program officer is the Commission's representative and is the main point of contact for the employer. Following the review of a Work-Sharing application, the program officer will make recommendations to the delegated authority. Factors and arguments supporting their recommendation must include:\n\ndetails of the employer's recovery plan\nthe effect of non-approval on the community\nfunding details (in other words, costs of Work-Sharing versus layoff), and\na rationale stating the reasons the application should, or should not be approved, including any additional relevant information\n\nIn situations in which a claimant is removed from the Work-Sharing agreement, it is the program officer's responsibility to decide if the conditions warrant review of the agreement itself.",0.9993018
1199,1199,1199,"To join the Work-Sharing program, an employer must be a public company, a private business, or a non-profit organization. Non-profit organizations must use profits to support their goals. Layoffs due to a decrease in normal business activity are eligible, but layoffs caused only by reduced income do not qualify. The business must have operated in Canada for at least 2 years. A change in ownership within the last 2 years must show no major changes in operations for the 2-year requirement to be waived. If a business is a franchise, it will be considered as a separate entity. The business must be facing a temporary reduction in activity beyond its control. Layoffs due to decisions made to increase profits by reducing staff do not qualify. There must be at least 2 employees involved in the Work-Sharing agreement who meet the benefit period requirements. The employer must be willing to follow a plan to bring back normal staffing levels and work hours by the end of the agreement.",66.41188372093026,8.269162790697674,10.577609850970193,10.833488372093024,9.131744186046513,9.896279069767443,45.68837209302325,4.9,0.7781962752342224,0.7501050382852554,2.413731446090142,0.3695872954796446,0.4700883987188335,0.0849364456076822,4.662790697674419,4.0,2.704907104609072,17.2,16.5,4.915282290977803,1.4534883720930232,1.0,0.7648829784973805,172,102,0.5930232558139535,822,10,25.2.1.1,Employers,Chapter 25 - Work-Sharing,"To be eligible to participate in the Work-Sharing program, an employer must:\n\nbe a publicly-held company, private business or not-for-profit organization:\r\n\t\t\t\t\nnot-for profit organizations are eligible if they engage in business activities, from which they retain the resulting profits (surplus) in order to support the goals of the organization\nthe need for temporary layoffs must be directly associated with a reduction in the organization's normal level of business activities (commercial, financial, or industrial activity of an economic nature, in other words providing or producing goods or services in profit-based activities)\ntemporary layoffs in a not-for-profit organization resulting from a reduction in revenue levels alone (such as reduced grants, donations, memberships, investment income or other disruptions in funding streams) would not meet the Work-Sharing eligibility criteria\n\n\nhave been operating the business in Canada for a minimum of 2 years:\r\n\t\t\t\t\nwhere there has been a change of ownership within the past 2 years, evidence showing the business operations continued without major changes under the new owner (for example, type of business, regular work patterns, employment levels, number of employees) may be accepted and the 2 year criteria may be waived\na franchise business will be treated as a stand-alone company\n\n\nbe experiencing a temporary reduction in business activity which is beyond the employer's control; layoffs resulting from other circumstances or business decisions cannot be supported under Work-Sharing (for example, decision to increase efficiencies or profits by reducing staffing levels)\nemploy a minimum of 2 participating employees within the Work-Sharing unit (the group of employees who will participate in the Work-Sharing agreement), who meet the minimum requirements to establish a benefit period\nbe willing to implement a recovery plan designed to return the work unit to normal staffing levels (in other words, retain all core employees) and hours of work, by the end of the Work-Sharing agreement",0.9894288
